,Unnamed: 0,Dept,Number,Course_Name,Professor,Start_Time,End_Time,Location,Description,Pre/coreqs,Offered,Dept + Number,Median Grade,Semester (Ex: SP21),Pre/Coreqs,ID,Name,Number_of_Ratings,Average_Rating,Difficulty,Take Again
696,675.0,ANSC,2400.0,Biology of Reproduction,Jeremy Allen,10:10AM,11:00AM,Morrison Hall 146,"Comparative anatomy and physiology of mammalian and avian reproduction, with emphasis on domestic and laboratory animals; fertilization through embryonic development, pregnancy, and growth to sexual maturity; emphasis on physiological mechanisms and application to fertility regulation. Separate laboratory is offered to demonstrate fundamental aspects of reproduction and reproductive technology.",Prerequisite: BIOAP 1100 or two semesters of college-level biology.,Spring.,ANSC 2400,,,[],2282033.0,Jeremy Allen,23.0,4.9,3.4,100.0
697,676.0,ANSC,2410.0,Biology of Reproduction Lab,Jeremy Allen,01:30PM,04:30PM,Morrison Hall 174,Demonstrates fundamental principles and applied aspects of mammalian and avian reproduction. A limited number of live animals are used in some demonstrations. Dissection and examination of tissues from vertebrate animals are included in selected laboratories.,Prerequisite or corequisite: ANSC 2400.,Spring.,ANSC 2410,,,[],2282033.0,Jeremy Allen,23.0,4.9,3.4,100.0
698,677.0,ANSC,2500.0,Dairy Cattle Principles,Blake Nguyen,11:20AM,12:10PM,Morrison Hall 164,Introduction to the background and scientific principles relating to dairy cattle production. Laboratories are designed to provide an understanding of dairy cattle production.,,Spring.,ANSC 2500,,,[],2493921.0,Blake Nguyen,1.0,5.0,3.0,100.0
699,678.0,ANSC,3300.0,Fish Physiology,Eugene Won,09:40AM,10:55AM,Morrison Hall 334,"Fish Physiology is an introduction to the functional biology of fish. Lecture topics will cover cellular and tissue function within key physiological systems that help fish thrive in a wide range of aquatic habitats, from mountain streams to deep-sea vents. These systems will be illustrated using a diverse variety of fish, while broader comparisons between fish and higher vertebrates will also be drawn. Discussion will integrate aquaculture, fisheries, and environmental contexts, including some of the anthropogenic challenges that fish face today and what can be done to mitigate them. Students will perform a gross dissection to identify anatomy in situ and visit an aquaculture facility (there is no separate lab section).","Prerequisite: one semester of introductory animal physiology (BIOAP 1100, BIOG 1440, BIOG 1445 or equivalent), or permission of instructor.",Spring.,ANSC 3300,,,[],,,,,,
700,698.0,ANSC,5300.0,Fish Physiology,Eugene Won,09:40AM,10:55AM,Morrison Hall 334,"Fish Physiology is an introduction to the functional biology of fish. Lecture topics will cover cellular and tissue function within key physiological systems that help fish thrive in a wide range of aquatic habitats, from mountain streams to deep-sea vents. These systems will be illustrated using a diverse variety of fish, while broader comparisons between fish and higher vertebrates will also be drawn. Discussion will integrate aquaculture, fisheries, and environmental contexts, including some of the anthropogenic challenges that fish face today and what can be done to mitigate them. Students will perform a gross dissection to identify anatomy in situ and visit an aquaculture facility (there is no separate lab section).","Prerequisite: one semester of introductory animal physiology (BIOAP 1100, BIOG 1440, BIOG 1445 or equivalent), or permission of instructor.",Spring.,ANSC 5300,,,[],,,,,,
701,794.0,BIOAP,3300.0,Fish Physiology,Eugene Won,09:40AM,10:55AM,Morrison Hall 334,"Fish Physiology is an introduction to the functional biology of fish. Lecture topics will cover cellular and tissue function within key physiological systems that help fish thrive in a wide range of aquatic habitats, from mountain streams to deep-sea vents. These systems will be illustrated using a diverse variety of fish, while broader comparisons between fish and higher vertebrates will also be drawn. Discussion will integrate aquaculture, fisheries, and environmental contexts, including some of the anthropogenic challenges that fish face today and what can be done to mitigate them. Students will perform a gross dissection to identify anatomy in situ and visit an aquaculture facility (there is no separate lab section).","Prerequisite: one semester of Introductory Animal Physiology (BIOAP 1100, BIOG 1440, BIOG 1445 or equivalent), or permission of instructor.",Spring.,BIOAP 3300,A,SP21,[],,,,,,
702,798.0,BIOAP,5300.0,Fish Physiology,Eugene Won,09:40AM,10:55AM,Morrison Hall 334,"Fish Physiology is an introduction to the functional biology of fish. Lecture topics will cover cellular and tissue function within key physiological systems that help fish thrive in a wide range of aquatic habitats, from mountain streams to deep-sea vents. These systems will be illustrated using a diverse variety of fish, while broader comparisons between fish and higher vertebrates will also be drawn. Discussion will integrate aquaculture, fisheries, and environmental contexts, including some of the anthropogenic challenges that fish face today and what can be done to mitigate them. Students will perform a gross dissection to identify anatomy in situ and visit an aquaculture facility (there is no separate lab section).","Prerequisite: one semester of introductory animal physiology (BIOAP 1100, BIOG 1440, BIOG 1445 or equivalent), or permission of instructor.",Spring.,BIOAP 5300,,,[],,,,,,
703,679.0,ANSC,3400.0,Comparative Mammalian Reproduction,Susan Quirk,01:30PM,02:20PM,Morrison Hall B82,"The course will examine the amazing diversity of reproductive strategies in mammals. Comparative aspects of reproductive physiology will be explored with a focus on the evolution of adaptations and strategies to optimize reproductive success in the face of challenges posed by geographical location and environment. The diversity in basic aspects of reproductive physiology will be highlighted, such as in gonadal function, estrous cycle, pregnancy and lactation. Unique features of species representing the major mammalian orders will be discussed. ",Prerequisite: ANSC 2400 or equivalent.,Spring.,ANSC 3400,,,[],,,,,,
704,688.0,ANSC,4020.0,Seminar in Animal Sciences,Susan Quirk,03:45PM,04:35PM,Morrison Hall 163,Reports of undergraduate honors research projects. Students present oral reports of their work for class discussion in addition to written reports.,Prerequisite: students engaged in undergraduate honors research projects.,Spring.,ANSC 4020,A,SP21,[],,,,,,
705,680.0,ANSC,3410.0,Biology of the Mammary Gland in Health and Disease,Yves Boisclair,09:05AM,09:55AM,Morrison Hall 163,"The course uses the mammary gland as the platform to illustrate the integration of physiological systems in the whole animal. Lectures cover the anatomy, development and endocrinology of the gland, composition and biosynthesis of milk and diseases related to mammary gland development and function. The information comes from a variety of mammals including the mouse for development, the dairy cow for production aspects and the human for diseases.",Prerequisite: BIOAP 1100 or introductory course in human or animal physiology.,Spring.,ANSC 3410,,,[],,,,,,
706,699.0,ANSC,5410.0,Biology of the Mammary Gland in Health and Disease,Yves Boisclair,09:05AM,09:55AM,Morrison Hall 163,"The course uses the mammary gland as the platform to illustrate the integration of physiological systems in the whole animal. Lectures cover the anatomy, development and endocrinology of the gland, composition and biosynthesis of milk and diseases related to mammary gland development and function. The information comes from a variety of mammals including the mouse for development, the dairy cow for production aspects and the human for diseases.",Prerequisite: BIOAP 1100 or introductory course in human or animal physiology. ,Spring.,ANSC 5410,,,[],,,,,,
707,795.0,BIOAP,3410.0,Biology of the Mammary Gland in Health and Disease,Yves Boisclair,09:05AM,09:55AM,Morrison Hall 163,"The course uses the mammary gland as the platform to illustrate the integration of physiological systems in the whole animal. Lectures cover the anatomy, development and endocrinology of the gland, composition and biosynthesis of milk and diseases related to mammary gland development and function. The information comes from a variety of mammals including the mouse for development, the dairy cow for production aspects and the human for diseases.",Prerequisite: BIOAP 1100 or introductory course in human or animal physiology.,Spring.,BIOAP 3410,,,[],,,,,,
708,799.0,BIOAP,5410.0,Biology of the Mammary Gland in Health and Disease,Yves Boisclair,09:05AM,09:55AM,Morrison Hall 163,"The course uses the mammary gland as the platform to illustrate the integration of physiological systems in the whole animal. Lectures cover the anatomy, development and endocrinology of the gland, composition and biosynthesis of milk and diseases related to mammary gland development and function. The information comes from a variety of mammals including the mouse for development, the dairy cow for production aspects and the human for diseases.",Prerequisite: BIOAP 1100 or introductory course in human or animal physiology. ,Spring.,BIOAP 5410,,,[],,,,,,
709,681.0,ANSC,3450.0,Reproductive Physiology and Management of Dairy Cattle,Julio Giordano,08:00AM,08:50AM,Morrison Hall 164,"This course integrates concepts of reproductive physiology, management, and economics of dairy cattle. Special emphasis is given to practices and technologies currently used in modern dairy operations. Laboratory sessions include hands-on learning of reproductive techniques and dairy herd management software. Concepts discussed in lecture and their respective application include: artificial insemination, rectal palpation and transrectal ultrasonography of the reproductive tract and ovaries, synchronization of estrus and ovulation, blood testing for pregnancy diagnosis, superovulation and embryo transfer, in-vitro fertilization and embryo production.",Prerequisite: ANSC 2400.,Spring.,ANSC 3450,,,[],,,,,,
710,682.0,ANSC,3510.0,Dairy Herd Management,Julio Giordano,09:05AM,09:55AM,Morrison Hall 164,"Course integrates concepts of cow biology, management, economics, and sustainability of dairy operations. Special emphasis is given to management practices and technologies that affect cattle health and well-being, milk production and quality, reproduction, herd growth, milking, and environmental impact of dairy production. Basic concepts of dairy foods processing and the importance of milk quality for dairy products are covered. Laboratory sessions include hands-on learning of dairy software, analysis of alternative strategies, and decision-making. Commercial farm case studies are used to integrate concepts of biology and management learned in the course.",Prerequisite: ANSC 2500 or permission of instructor. Recommended prerequisite: AEM 3020.,Spring.,ANSC 3510,,,[],,,,,,
711,700.0,ANSC,5450.0,Reproductive Physiology and Management of Dairy Cattle,Julio Giordano,08:00AM,08:50AM,Morrison Hall 164,"This course integrates concepts of reproductive physiology, management, and economics of dairy cattle. Special emphasis is given to practices and technologies currently used in modern dairy operations. Laboratory sessions include hands-on learning of reproductive techniques and dairy herd management software. Concepts discussed in lecture and their respective application include: artificial insemination, rectal palpation and transrectal ultrasonography of the reproductive tract and ovaries, synchronization of estrus and ovulation, blood testing for pregnancy diagnosis, superovulation and embryo transfer, in-vitro fertilization and embryo production.",Prerequisite: ANSC 2400.,Spring.,ANSC 5450,,,[],,,,,,
712,701.0,ANSC,5510.0,Dairy Herd Management,Julio Giordano,09:05AM,09:55AM,Morrison Hall 164,,,,ANSC 5510,,,[],,,,,,
713,683.0,ANSC,3511.0,Junior Dairy Fellows,Mike Van Amburgh,01:30PM,04:30PM,Morrison Hall 163,Designed for undergraduates who have a sincere interest in dairy production management and the dairy industry. The objective of this course is to impart further understanding of the integration and application of dairy science to dairy production enterprises and related industries. The course emphasizes a wide range of dairy- and agriculture- related businesses and personnel that work with the dairy industry worldwide.,Prerequisite: ANSC 2500.,Spring.,ANSC 3511,,,[],1124834.0,Mike Van Amburgh,8.0,3.6,2.5,100.0
714,694.0,ANSC,4560.0,Dairy Management Fellowship,Mike Van Amburgh,01:30PM,04:30PM,Morrison Hall 164,"Designed for undergraduates who have a sincere interest in dairy farm management. The course objective is to gain further understanding of the integration and application of dairy farm management principles and programs with respect to progressive dairying and related industries. There are field trips focusing on dairy farm business analyses and feedback, along with other experiential learning activities and professional development and networking opportunities. Field trips will be held on announced Saturdays throughout the course of the semester.","Prerequisite: ANSC 2500, ANSC 3510, AEM 3020, ANSC 3511 and ANSC 4510.",Spring.,ANSC 4560,,,[],1124834.0,Mike Van Amburgh,8.0,3.6,2.5,100.0
715,695.0,ANSC,4940.0,Special Topics in Animal Science,Mike Van Amburgh,,,To Be Assigned,"The department teaches ""trial"" courses under this number. Offerings vary by semester and are advertised by the department before the semester begins. Courses offered under the number will be approved by the department curriculum committee, and the same course is not offered more than twice under this number.",,"Fall, Spring.",ANSC 4940,,,[],1124834.0,Mike Van Amburgh,8.0,3.6,2.5,100.0
716,685.0,ANSC,3600.0,Beef Cattle,Michael Baker,10:10AM,11:00AM,Morrison Hall 163,"Management of nutrition, selection, health, and reproduction of beef cattle. Lectures and laboratories give students practical knowledge of beef production and the scientific background for improving management practices. Students feed and care for feedlot calves several times throughout the semester. ",,Spring.,ANSC 3600,,,[],,,,,,
717,686.0,ANSC,3700.0,Immunology in Animal Health and Disease,Lindsay Goodale,11:20AM,12:10PM,Morrison Hall B82,"Covers selected concepts in immunology, with a focus on those that are important to domestic animal health and disease prevention. Students learn how to apply their knowledge of immunological principles to understand current literature, research, and practices.",Prerequisite: two semesters of majors-level biology.,Spring.,ANSC 3700,,,[],2768266.0,Lindsay Goodale,0.0,0.0,0.0,-1.0
718,687.0,ANSC,3900.0,Animal Welfare Science Journal Club,Lindsay Goodale,12:25PM,01:15PM,Morrison Hall 348,"This course will provide students with an opportunity to select, critically evaluate, and discuss current scientific literature and to expand their understanding of the science of animal welfare. Students will meet once a week with the instructor for a journal club-style discussion. Papers will be selected by that week's student presenter (and approved by the instructor) from a provided list of current issues of several animal welfare journals. Group discussions will focus on the merits of the research presented, validity and relevance of the findings, and the significance of the work in the field. Two structured lectures will begin the course and will cover topics including: choosing a scientific article, evaluating study design, interpreting figures, basic statistics, and how to present in a journal club setting.",Prerequisite: ANSC 2300 or ANSC 3100.,Spring.,ANSC 3900,,,[],2768266.0,Lindsay Goodale,0.0,0.0,0.0,-1.0
719,703.0,ANSC,5900.0,Animal Welfare Science Journal Club,Lindsay Goodale,12:25PM,01:15PM,Morrison Hall 348,"This course will provide students with an opportunity to select, critically evaluate, and discuss current scientific literature and to expand their understanding of the science of animal welfare. Students will meet once a week with the instructor for a journal club-style discussion. Papers will be selected by that week's student presenter (and approved by the instructor) from a provided list of current issues of several animal welfare journals. Group discussions will focus on the merits of the research presented, validity and relevance of the findings, and the significance of the work in the field. Two structured lectures will begin the course and will cover topics including: choosing a scientific article, evaluating study design, interpreting figures, basic statistics, and how to present in a journal club setting.",Prerequisite: ANSC 2300 or ANSC 3100.,Spring.,ANSC 5900,,,[],2768266.0,Lindsay Goodale,0.0,0.0,0.0,-1.0
720,710.0,ANSC,6700.0,Immunology in Animal Health and Disease,Lindsay Goodale,11:20AM,12:10PM,Morrison Hall B82,"Covers selected concepts in immunology, with a focus on those that are important to domestic animal health and disease prevention. Students learn how to apply their knowledge of immunological principles to understand current literature, research, and practices.",Prerequisite: two semesters of majors-level biology.,Spring.,ANSC 6700,,,[],2768266.0,Lindsay Goodale,0.0,0.0,0.0,-1.0
721,689.0,ANSC,4120.0,Whole-Farm Nutrient Management,Quirine Ketterings,11:20AM,12:10PM,Morrison Hall 164,"Provides students with an understanding of the concepts and practices underlying whole-farm nutrient management planning of livestock and dairy farms. Improving profitability and efficiency are key factors considered while improving air and water quality associated with dairy production. Students learn about nutrient management on (Concentrated) Animal Feeding Operations ((C)AFO's) and conduct a whole farm nutrient balance for a farm of choice. This course integrates crop and manure management with nutrition and herd management to provide a broad but focused and action-oriented approach. The course utilizes three software programs for nutrient management planning and herd nutritional management: Cropware, the Cornell Net Carbohydrate and Protein System (CNCPS), and the Whole Farm Nutrient Mass Balance program. Current topics are also discussed, such as greenhouse gas emissions and impacts of dairy and livestock production and local versus global food production and environmental impacts.",Recommended prerequisite: ANSC 4110.,Spring.,ANSC 4120,,,[],,,,,,
722,704.0,ANSC,6120.0,Whole-Farm Nutrient Management,Quirine Ketterings,11:20AM,12:10PM,Morrison Hall 164,"Provides students with an understanding of the concepts and practices underlying whole-farm nutrient management planning of livestock and dairy farms. Improving profitability and efficiency are key factors considered while improving air and water quality associated with dairy production. Students learn about nutrient management on (Concentrated) Animal Feeding Operations ((C)AFO's) and conduct a whole farm nutrient balance for a farm of choice. This course integrates crop and manure management with nutrition and herd management to provide a broad but focused and action-oriented approach. The course utilizes three software programs for nutrient management planning and herd nutritional management: Cropware, the Cornell Net Carbohydrate and Protein System (CNCPS), and the Whole Farm Nutrient Mass Balance program. Current topics are also discussed, such as greenhouse gas emissions and impacts of dairy and livestock production and local versus global food production and environmental impacts.",Recommended prerequisite: ANSC 4110.,Spring.,ANSC 6120,,,[],,,,,,
723,691.0,ANSC,4280.0,Comparative Nutrition of the Horse and Pig,Nathalie Trottier,09:05AM,09:55AM,Morrison Hall 163,"Throughout their evolution, members of the Suidae family have adopted omnivorous feeding strategies of great elasticity. They share similar gastrointestinal physiological traits with the Equidae family members, which have remained strict obligate herbivores. Learning nutrition of the domestic horse and pig under the same umbrella offers a way to exploit their differences and similarities and understand the underlying factors that dictate their nutrient and feed requirements. The course covers the following topics using a comparative approach between the two species: gastrointestinal anatomy and digestive processes, feed ingredients and composition, feeding behavior and management, and diet-induced metabolic disorders. Learning activities include discussions, weekly journaling, monthly short research papers, gastrointestinal tract dissections, diet evaluation and formulation, field trips, and hands-on feeding trial(s).","Prerequisites: BIOAP 1100, ANSC 2120, and ANSC 2650.",Spring.,ANSC 4280,,,[],,,,,,
724,692.0,ANSC,4290.0,Current Topics in Cat and Dog Nutrition,Nathalie Trottier,11:20AM,12:10PM,Morrison Hall 163,"This course presents current topics presented by experts in the field. The speakers are scientists from the pet food industry, academia, government, and veterinary practice. Speakers discuss with each of you about topics they have extensive expertise in. This course is a unique opportunity for each of you to learn about the structure of the pet food industry, the role of research in advancing our understanding of cat and dog nutrition, the regulatory and safety aspects of pet food manufacturing, novel feed ingredient applications and health consequences, efficacy of supplements, and learning from exotic canids and felids. The purpose of this course is to provide students with an overview of the industry of cat and dog nutrition.",Prerequisite: ANSC 2120. Recommended prerequisites: ANSC 4200.,Spring.,ANSC 4290,,,[],,,,,,
725,707.0,ANSC,6280.0,Comparative Nutrition of the Horse and Pig,Nathalie Trottier,09:05AM,09:55AM,Morrison Hall 163,"Throughout their evolution, members of the Suidae family have adopted omnivorous feeding strategies of great elasticity. They share similar gastrointestinal physiological traits with the Equidae family members, which have remained strict obligate herbivores. Learning nutrition of the domestic horse and pig under the same umbrella offers a way to exploit their differences and similarities and understand the underlying factors that dictate their nutrient and feed requirements. The course covers the following topics using a comparative approach between the two species: gastrointestinal anatomy and digestive processes, feed ingredients and composition, feeding behavior and management, and diet-induced metabolic disorders. Learning activities include discussions, weekly journaling, monthly short research papers, gastrointestinal tract dissections, diet evaluation and formulation, field trips, and hands-on feeding trial(s).","Prerequisites: BIOAP 1100, ANSC 2120, and ANSC 2650.",Spring.,ANSC 6280,,,[],,,,,,
726,708.0,ANSC,6290.0,Current Topics in Cat and Dog Nutrition,Nathalie Trottier,11:20AM,12:10PM,Morrison Hall 163,"This course presents current topics presented by experts in the field. The speakers are scientists from the pet food industry, academia, government, and veterinary practice. Speakers discuss with each of you about topics they have extensive expertise in. This course is a unique opportunity for each of you to learn about the structure of the pet food industry, the role of research in advancing our understanding of cat and dog nutrition, the regulatory and safety aspects of pet food manufacturing, novel feed ingredient applications and health consequences, efficacy of supplements, and learning from exotic canids and felids. The purpose of this course is to provide students with an overview of the industry of cat and dog nutrition.",Prerequisite: ANSC 2120. Recommended prerequisites: ANSC 4200.,Spring.,ANSC 6290,,,[],,,,,,
727,693.0,ANSC,4410.0,Nutritional Physiology and Biochemistry,Joseph McFadden,10:10AM,11:00AM,Morrison Hall 163,"The course will integrate animal nutrition, biochemistry, and physiology. The overall goal is to enhance understanding of intermediary metabolism and metabolic adaptations that develop to support different physiological states. The comparative study of biochemistry across mammalian species will be emphasized. The structural and functional roles of biochemicals and the ability of hormones to influence their metabolic fate will be highlighted.","Prerequisite: BIOAP 1100, ANSC 2120 or equivalents.",Spring.,ANSC 4410,,,[],,,,,,
728,706.0,ANSC,6220.0,Graduate Student Research Updates,Joseph McFadden,03:45PM,04:35PM,Morrison Hall 146,"This course is designed to train Animal Science graduate students in communication/presentation skills needed to support a career in scientific research. Each student will present an update on research progress/plan towards his or her dissertation/thesis. Advice, feedback and peer-evaluation will be provided to each presenter. Focused discussions examining research areas of particular interest to each student on research methods, existing theories and/or controversies will be considered. This course also aims to foster collegiality, expand knowledge and promote professional development among graduate students in a broad context within this diverse field.",,"Fall, Spring.",ANSC 6220,,,[],,,,,,
729,709.0,ANSC,6410.0,Nutritional Physiology and Biochemistry,Joseph McFadden,10:10AM,11:00AM,Morrison Hall 163,"The course will integrate animal nutrition, biochemistry, and physiology. The overall goal is to enhance understanding of intermediary metabolism and metabolic adaptations that develop to support different physiological states. The comparative study of biochemistry across mammalian species will be emphasized. The structural and functional roles of biochemicals and the ability of hormones to influence their metabolic fate will be highlighted.","Prerequisite: BIOAP 1100, ANSC 2120 or equivalents.",Spring.,ANSC 6410,,,[],,,,,,
730,705.0,ANSC,6190.0,Division of Nutritional Sciences Seminar,Dan Berry,11:25AM,12:40PM,M Van Rensselaer Hall 1106,Lectures on current research in nutrition.,,"Fall, Spring.",ANSC 6190,,,[],,,,,,
731,711.0,ANSC,7900.0,Graduate-Level Thesis Research,Vimal Selvaraj,,,,"Thesis research for Ph.D. students only before ""A"" exam has been passed.",,Fall or Spring.,ANSC 7900,,,[nan],1614983.0,Vimal Selvaraj,35.0,3.0,4.3,35.2941
732,712.0,ANSC,8900.0,Master's Level Thesis Research,Daryl Nydam,,,,Thesis research for master's students.,,Fall or Spring.,ANSC 8900,,,[nan],,,,,,
733,713.0,ANSC,9900.0,Doctoral-Level Thesis Research,Daryl Nydam,,,,"Thesis research for Ph.D. candidates after ""A"" exam has been passed.",,Fall or Spring.,ANSC 9900,,,[nan],,,,,,
734,714.0,ANTHR,1101.0,"FWS: Culture, Society, and Power",Stacey Langwick,09:40AM,10:55AM,McGraw Hall 366,"This First-Year Writing Seminar is devoted to the anthropological study of the human condition. Anthropology examines all aspects of human experience, from the evolution of the species to contemporary challenges of politics, environment, and society. The discipline emphasizes empirically rich field research informed by sophisticated theoretical understandings of human social life and cultural production. The diversity of anthropology's interests provides a diverse array of stimulating opportunities to write critically about the human condition. Topics vary by semester.",,"Fall, Spring.",ANTHR 1101,,,[],1362748.0,Stacey Langwick,10.0,3.4,3.3,50.0
735,771.0,ANTHR,7900.0,Department of Anthropology Colloquium,Stacey Langwick,02:30PM,05:30PM,Mcgraw Hall 165,"A series of workshops and lectures on a range of themes in the discipline sponsored by the Department of Anthropology. Presentations include lectures by invited speakers, debates featuring prominent anthropologists from across the globe, and works in progress presented by anthropology faculty and graduate students.",,"Fall, Spring.",ANTHR 7900,,,[],1362748.0,Stacey Langwick,10.0,3.4,3.3,50.0
736,715.0,ANTHR,1300.0,"Human Evolution: Genes, Behavior, and the Fossil Record",Adam Arcadi,10:10AM,11:00AM,Morrill Hall 106,"The evolution of humankind is explored through the fossil record, studies of the biological differences among current human populations, and a comparison with our closest relatives, the primates. This course investigates the roots of human biology and behavior with an evolutionary framework.",,"Winter, Spring, Summer.",ANTHR 1300,,,[],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
737,730.0,ANTHR,3390.0,Primate Behavior and Ecology with Emphasis on African Apes,Adam Arcadi,12:25PM,01:15PM,Rockefeller Hall 104,"The course will investigate all aspects of non-human primate life. Based on the fundamentals of evolutionary theory, group and inter-individual behaviors will be presented. In addition, an understanding of group structure and breeding systems will be reached through an evaluation of ecological constraints imposed on primates in different habitats. Subjects include: primate taxonomy, diet and foraging, predation, cooperation and competition, social ontogeny, kinship, and mating strategies.",Prerequisite: ANTHR 1300 or other coursework in evolutionary biology recommended.,Spring.,ANTHR 3390,,,[],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
738,745.0,ANTHR,4910.0,Independent Study: Undergrad I,Adam Arcadi,,,,Independent reading course in topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.,,"Fall, Spring.",ANTHR 4910,,,[nan],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
739,746.0,ANTHR,4920.0,Independent Study: Undergrad II,Adam Arcadi,,,,Independent reading course in topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.,,"Fall, Spring.",ANTHR 4920,,,[nan],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
740,747.0,ANTHR,4984.0,Honors Thesis Write-Up,Adam Arcadi,,,,"Final write-up of the thesis under the direct supervision of the thesis advisor, who will assign the grade for this course.",,Spring.,ANTHR 4984,,,[nan],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
741,772.0,ANTHR,7910.0,Independent Study: Grad I,Adam Arcadi,,,,Independent reading course in topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.,,"Fall, Spring.",ANTHR 7910,,,[nan],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
742,773.0,ANTHR,7920.0,Independent Study: Grad II,Adam Arcadi,,,,Independent reading course in topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.,,"Fall, Spring.",ANTHR 7920,,,[nan],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
743,774.0,ANTHR,7930.0,Independent Study: Grad III,Adam Arcadi,,,,Independent reading course in topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.,,"Fall, Spring.",ANTHR 7930,,,[nan],454416.0,Adam Arcadi,15.0,4.5,2.1,100.0
744,716.0,ANTHR,1520.0,Tamil Conversation in Context,Andrew Willford,,,,"This course provides a basic introduction to the Tamil language.  Our focus will be on conversational usage in common social encounters, such as in the market, visiting a family's home, the bank, a place of worship, observing a common ritual, railway station, etc. We will also learn the Tamil script and basic grammatical rules of written and spoken Tamil. Learning activities will be structured in conjunction with Tamil speaking and comprehension exercises so as to make both the learning of another culture and the learning of Tamil language part of the same process of engaged learning and research.",,Spring.,ANTHR 1520,,,[nan],178449.0,Andrew Willford,13.0,3.5,2.4,16.6667
745,743.0,ANTHR,4520.0,Society and Culture in the Nilgiris: Engaged Research in Rural South India,Andrew Willford,,,,"Explores the interpretive and analytic tools made available through the ethnographic analysis of the societies within the Nilgiris Biosphere Reserve. Through anthropological understandings of culture as the primary human adaptation, we assess the possibility of understanding the lives of others, particularly in critical juxtaposition to multiple and alternate theories of the self and/or person as understood in different cultures. In this case, we examine relationships between culture and the environment (social and physical), focusing upon unique patterns and adaptations that have developed within particular Nilgiri societies. In doing so, we also examine debates in the anthropology of emotion, cognition, healing, development, the body and health. To this end, we bring into sharper focus the particular theoretical and empirical contributions (and/or limits) of anthropologists towards developing a cross-cultural understanding of human nature and social processes.",,Spring.,ANTHR 4520,,,[nan],178449.0,Andrew Willford,13.0,3.5,2.4,16.6667
746,717.0,ANTHR,2201.0,Early Agriculture,Nerissa Russell,11:20AM,12:10PM,Mcgraw Hall 165,"Throughout most of the human career, people survived by hunting and gathering wild foods. The advent of food production is one of the most profound changes in history and prehistory. This course examines the current evidence for the appearance and spread of agriculture - plant and animal domestication - around the world. We will consider definitions of agriculture and domestication, the conditions under which it arises, the consequences for those who adopt it, and why it has spread over most of the world. ",,Spring.,ANTHR 2201,,,[],2589387.0,Nerissa Russell,1.0,4.0,2.0,100.0
747,738.0,ANTHR,4264.0,Zooarchaeological Interpretation,Nerissa Russell,02:45PM,04:00PM,McGraw Hall 101,"This course follows from last semester's Zooarchaeological Method.  We will shift our emphasis here from basic skills to interpretation, although you will continue to work with archaeological bones.  We will begin by examining topics surrounding the basic interpretation of raw faunal data: sampling, quantification, taphonomy, seasonality.  We will then explore how to use faunal data to reconstruct subsistence patterns, social structure, and human-animal relations.",Prerequisite: ANTHR 4263/ARKEO 4263 or permission of instructor.,Spring.,ANTHR 4264,,,[],2589387.0,Nerissa Russell,1.0,4.0,2.0,100.0
748,762.0,ANTHR,7264.0,Zooarchaeological Interpretation,Nerissa Russell,02:45PM,04:00PM,McGraw Hall 101,"This course follows from last semester's Zooarchaeological Method.  We will shift our emphasis here from basic skills to interpretation, although you will continue to work with archaeological bones.  We will begin by examining topics surrounding the basic interpretation of raw faunal data: sampling, quantification, taphonomy, seasonality.  We will then explore how to use faunal data to reconstruct subsistence patterns, social structure, and human-animal relations.","Prerequisite: ANTHR 7263, ARKEO 7263.",Spring.,ANTHR 7264,,,[],2589387.0,Nerissa Russell,1.0,4.0,2.0,100.0
749,718.0,ANTHR,2285.0,Egyptomania? Egypt and the Greco-Roman World,Caitlin Barrett,02:45PM,04:00PM,White Hall 110,"This course explores the multifaceted interactions between ancient Egypt and the Classical world, from the Bronze Age to the Roman Empire. We will look at both archaeological and textual evidence (in English translation) to ask what this entangled history can tell us about life in the ancient Mediterranean. Among many other topics, we will consider Greek merchants and mercenaries in Egypt; Egyptian influences on Greek and Roman art; the famous queen Cleopatra, and her seductive but threatening reputation in Roman literature; the appearance of Egyptian underworld gods on Greek and Roman ""magical gems"" and curse tablets; and the ways that Greco-Roman representations of Egypt have shaped modern conceptions of Egyptian civilization, from 19th-century Romanticism to 21st-century pop culture.",,Spring.,ANTHR 2285,,,[],1721146.0,Caitlin Barrett,8.0,4.7,2.5,100.0
